prodi_code,prodi_name,jenjang,akreditasi_prodi,institution_code
642,Pendidikan Jasmani Kesehatan dan Rekreasi,S1,Baik Sekali,193
643,Pendidikan Matematika,S1,B,193
644,Pendidikan Sejarah,S1,B,193
645,Pendidikan Profesi Guru,Profesi,-,193
646,Pendidikan Bahasa Dan Sastra Indonesia,S1,Baik Sekali,194
647,Pendidikan Bahasa Inggris,S1,Baik,194
648,Pendidikan Bahasa Jawa,S1,Baik Sekali,194
649,Pendidikan Guru Pendidikan Anak Usia Dini,S1,Baik,194
650,Pendidikan Bahasa dan Sastra Indonesia,S1,Baik,195
651,Pendidikan Pancasila Dan Kewarganegaraan,S1,Baik,195
652,Pendidikan Ekonomi,S1,Baik Sekali,196
653,Pendidikan Matematika,S1,Baik Sekali,196
654,Pendidikan Teknologi Informasi,S1,Baik Sekali,196
655,Bimbingan dan Konseling,S1,Baik Sekali,197
656,Pendidikan Bahasa Dan Sastra Indonesia,S1,B,197
657,Pendidikan Guru Sekolah Dasar,S1,Baik Sekali,197
658,Pendidikan Jasmani Kesehatan dan Rekreasi,S1,Baik Sekali,197
659,Pendidikan Matematika,S1,Baik,197
660,Pendidikan Pancasila Dan Kewarganegaraan,S1,Baik Sekali,197
661,Pendidikan Bahasa Inggris,S1,Baik Sekali,198
662,Pendidikan Bahasa Dan Sastra Indonesia,S1,B,198
663,Pendidikan Guru Sekolah Dasar,S1,Baik Sekali,198
664,Pendidikan Jasmani Kesehatan dan Rekreasi,S1,Baik Sekali,198
665,Pendidikan Pancasila Dan Kewarganegaraan,S1,B,198
666,Ilmu Pendidikan Theologi,S1,B,199
667,Sistem Informasi,S1,-,200
668,Sistem Informasi,S1,B,201
669,Teknologi Informasi,S1,Baik,201
670,Sistem Informasi,D3,B,201
671,Administrasi Publik,S1,Baik,202
672,Agroteknologi,S1,Baik Sekali,202
673,Akuntansi,S1,Baik,202
674,Hukum,S1,B,202
675,Ilmu Perikanan,S1,Baik,202
676,Manajemen,S1,Baik,202
677,Pendidikan Bahasa Inggris,S1,B,202
678,Pendidikan Biologi,S1,Baik Sekali,202
679,Pendidikan Sejarah,S1,Baik Sekali,202
680,Teknik Industri,S1,B,202
681,Ilmu Administrasi,S3,B,203
682,Ilmu Ekonomi,S3,Unggul,203
683,Ilmu Hukum,S3,B,203
684,Ilmu Administrasi Publik,S2,B,203
685,Ilmu Hukum,S2,B,203
686,Ilmu Komunikasi,S2,Baik,203
687,Manajemen,S2,Unggul,203
688,Psikologi,S2,B,203
689,Psikologi Profesi,S2,B,203
690,Teknik Sipil,S2,B,203
691,Akuntansi,S1,-,204
692,Hukum,S1,-,204
693,Manajemen,S1,Baik,204
694,Psikologi,S1,B,204
695,Teknik Industri,S1,Baik,204
696,Teknik Informatika,S1,Baik,204
697,Teknik Mesin,S1,Baik,204
698,Kepariwisataan,D3,-,204
699,Televisi dan Film,D3,-,204
700,Manajemen,S2,-,205
701,Administrasi Publik,S1,B,205
702,Agribisnis,S1,B,205
703,Biologi,S1,Baik,205
704,Bisnis Digital,S1,-,205
705,Ilmu Hukum,S1,B,205
706,Manajemen,S1,B,205
707,Matematika,S1,Baik,205
708,Pendidikan Guru Sekolah Dasar,S1,Baik Sekali,205
709,Sastra Inggris,S1,Baik,205
710,Biologi,S1,Baik,206
711,Bisnis Digital,S1,Baik,206
712,Ilmu Komunikasi,S1,Terakreditasi Sementara,206
713,Kimia,S1,Baik,206
714,Matematika,S1,Baik,206
715,Teknik Sipil,S1,Baik,206
716,Teknologi Hasil Pertanian,S1,Baik,206
717,Teknologi Informasi,S1,Baik,206
718,Administrasi Kesehatan,S1,Baik,207
719,Bisnis Digital,S1,Baik,207
720,Farmasi,S1,BAIK SEKALI,207
721,Fisioterapi,S1,Baik,207
722,Kewirausahaan,S1,Baik,207
723,Rekayasa Perangkat Lunak,S1,Baik,207
724,Sistem Informasi,S1,Baik,207
725,Farmasi,D3,Baik Sekali,207
726,Teknologi Laboratorium Medis,D3,B,207
727,Administrasi Pendidikan,S2,Baik,208
728,Akuntansi,S1,Tidak Terakreditasi,208
729,Biologi,S1,Baik,208
730,Ilmu Hukum,S1,Baik,208
731,Ilmu Keperawatan,S1,Baik,208
732,Kesehatan Masyarakat,S1,BAIK SEKALI,208
733,Kimia,S1,Baik,208
734,Manajemen,S1,Baik,208
735,Pendidikan Bahasa dan Sastra Indonesia,S1,Baik,208
736,Pendidikan Guru Pendidikan Anak Usia Dini,S1,Baik,208
737,Ilmu Hukum,S2,B,209
738,Manajemen,S2,B,209
739,Administrasi Publik,S1,Baik Sekali,209
740,Akuntansi,S1,Baik Sekali,209
741,Ekonomi Pembangunan,S1,Baik Sekali,209
742,Ilmu Hukum,S1,Baik Sekali,209
743,Ilmu Komunikasi,S1,Baik Sekali,209
744,Manajemen,S1,B,209
745,Teknik Elektro,S1,Baik Sekali,209
746,Teknik Informatika,S1,Baik Sekali,209
747,Pendidikan Ilmu Pengetahuan Sosial,S2,Baik Sekali,210
748,Pendidikan Matematika,S2,Baik,210
749,Arsitektur,S1,Baik,210
750,Informatika,S1,Baik,210
751,Pendidikan Bahasa Inggris,S1,B,210
752,Pendidikan Ekonomi,S1,Baik Sekali,210
753,Pendidikan Guru Sekolah Dasar,S1,Unggul,210
754,Pendidikan Ilmu Pengetahuan Alam,S1,Baik,210
755,Pendidikan Matematika,S1,Baik Sekali,210
756,Pendidikan Pancasila Dan Kewarganegaraan,S1,Baik Sekali,210
757,Biologi,S1,Baik,211
758,Fisika,S1,Baik,211
759,Ilmu Hukum,S1,Baik,211
760,Matematika,S1,Baik,211
761,Pendidikan Agama Islam,S1,B,211
762,Pendidikan Bahasa Indonesia,S1,Baik,211
763,Pendidikan Bahasa Inggris,S1,Baik,211
764,Pendidikan Guru Madrasah Ibtidaiyah,S1,Baik,211
765,Pendidikan Kimia,S1,Baik,211
766,Teknik Elektro,S1,Baik,211
767,Keperawatan,S2,Baik,212
768,Akuntansi,S1,-,212
769,Ilmu Keperawatan,S1,B,212
770,Informatika,S1,Baik,212
771,Kebidanan,S1,Baik,212
772,Manajemen,S1,-,212
773,Pendidikan Profesi Bidan,Profesi,Baik,212
774,Profesi Ners,Profesi,B,212
775,Kebidanan,D3,-,212
776,Keperawatan,D3,Baik Sekali,212
777,Administrasi Publik,S1,B,213
778,Agribisnis,S1,B,213
779,Ekonomi Pembangunan,S1,B,213
780,Hukum,S1,B,213
781,Ilmu Lingkungan,S1,Baik,213
782,Kimia,S1,Baik,213
783,Manajemen Ritel,S1,Baik,213
784,Teknik Industri,S1,Baik,213
785,Teknik Sipil,S1,Baik,213
786,Agribisnis,S1,Baik,214
787,Bimbingan Dan Konseling,S1,-,214
788,Hukum,S1,Baik,214
789,Hukum Keluarga (Ahwal Syakhshiyah),S1,Baik,214
790,Ilmu Administrasi Negara,S1,Baik,214
791,Ilmu Hukum,S1,-,214
792,Kependidikan Islam,S1,-,214
793,Pendidikan Matematika,S1,Baik,214
794,Teknik Sipil,S1,Baik,214
795,Keperawatan,D3,BAIK SEKALI,214
796,Ilmu Manajemen,S3,Baik Sekali,215
797,Manajemen,S2,Unggul,215
798,Akuntansi,S1,Unggul,215
799,Arsitektur,S1,Baik Sekali,215
800,Desain Komunikasi Visual,S1,A,215
801,Desain Komunikasi Visual (Kampus Kota Makassar),S1,Baik,215
802,Desain Produk,S1,Baik,215
803,Ilmu Komunikasi,S1,Baik,215
804,Informatika,S1,Unggul,215
805,Informatika (Kampus Kota Makassar),S1,Baik Sekali,215
806,Ilmu Ekonomi,S2,B,216
807,Pendidikan Islam,S2,Baik,216
808,Agribisnis,S1,Baik,216
809,Agroteknologi,S1,Baik,216
810,Akuntansi,S1,Baik,216
811,Bimbingan Dan Konseling,S1,Baik Sekali,216
812,Ekonomi Pembangunan,S1,Baik,216
813,Ilmu Al-Qur'an Dan Tafsir,S1,Baik,216
814,Ilmu Hubungan Internasional,S1,B,216
815,Ilmu Hukum,S1,Baik,216
816,Aqidah dan Filsafat Islam,S3,Baik Sekali,217
817,Aqidah dan Filsafat Islam,S2,Unggul,217
818,Hukum Ekonomi Syariah,S2,Unggul,217
819,Pendidikan Bahasa Arab,S2,B,217
820,Agroteknologi,S1,Baik,217
821,Aqidah dan Filsafat Islam,S1,A,217
822,Ekonomi Islam,S1,Unggul,217
823,Farmasi,S1,B,217
824,Hubungan Internasional,S1,B,217
825,Hukum Ekonomi Syariah,S1,Unggul,217
826,Akuntansi,S1,Baik,218
827,Desain Komunikasi Visual,S1,Baik Sekali,218
828,Desain Produk,S1,Baik Sekali,218
829,Manajemen,S1,Baik Sekali,218
830,Sistem Informasi,S1,Baik Sekali,218
831,Teknik Komputer,S1,B,218
832,Produksi Film dan Televisi,D4,Baik Sekali,218
833,Sistem Informasi,D3,Baik Sekali,218
834,Pendidikan Dasar,S2,Baik,219
835,Informatika,S1,Baik,219
836,Pendidikan Bahasa Inggris,S1,B,219
837,Pendidikan Guru Pendidikan Anak Usia Dini,S1,Baik,219
838,Pendidikan Guru Sekolah Dasar,S1,B,219
839,"Pendidikan Jasmani, Kesehatan dan Rekreasi",S1,B,219
840,Pendidikan Khusus,S1,Baik,219
841,Sosial Ekonomi Pertanian,S1,Baik,219
842,Teknik Sipil,S1,Baik,219
843,Teknologi Pangan,S1,Baik,219
844,Manajemen,S3,Baik Sekali,220
845,Ilmu Administrasi,S2,B,220
846,Ilmu Hukum,S2,B,220
847,Ilmu Komunikasi,S2,B,220
848,Manajemen,S2,Baik Sekali,220
849,Pendidikan Bahasa Indonesia,S2,B,220
850,Teknologi Pendidikan,S2,B,220
851,Agrobisnis Perikanan,S1,B,220
852,Akuntansi,S1,B,220
853,Budidaya Perairan,S1,B,220
854,Bisnis Digital,S1,Baik,221
855,Bisnis Digital,S1,Baik,221
856,Farmasi,S1,Baik,221
857,Ilmu Keperawatan,S1,Baik Sekali,221
858,Kebidanan,S1,Baik,221
859,Kewirausahaan,S1,Baik,221
860,Pendidikan Profesi Bidan,Profesi,Baik,221
861,Profesi Ners,Profesi,Baik Sekali,221
862,Teknologi Laboratorium Medis,D4,Baik,221
863,Manajemen,S3,Baik,222
864,Akuntansi,S2,Baik Sekali,222
865,Manajemen,S2,Baik Sekali,222
866,Akuntansi,S1,Unggul,222
867,Bahasa Inggris,S1,B,222
868,Ekonomi Pembangunan,S1,Baik,222
869,Fisika,S1,-,222
870,Ilmu Komunikasi,S1,Baik,222
871,Manajemen,S1,Baik Sekali,222
872,Psikologi,S1,Baik Sekali,222
873,Manajemen Pendidikan,S2,Baik Sekali,223
874,Administrasi Pendidikan,S1,B,223
875,Akuntansi,S1,Baik,223
876,Ilmu Hukum,S1,B,223
877,Ilmu Keperawatan,S1,B,223
878,Ilmu Komputer,S1,Baik,223
879,Keselamatan dan Kesehatan Kerja,S1,Baik,223
880,Manajemen,S1,Baik Sekali,223
881,Sastra Inggris,S1,Baik,223
882,Teknik Mesin,S1,Baik,223
883,Bisnis Digital,S1,-,224
884,Farmasi Klinik dan Komunitas,S1,Baik,224
885,Ilmu Keolahragaan,S1,Baik,224
886,Ilmu Keperawatan,S1,Baik Sekali,224
887,Kebidanan,S1,Baik,224
888,Ners,Profesi,Baik Sekali,224
889,Pendidikan Profesi Bidan,Profesi,-,224
890,Bidan Pendidik,D4,-,224
891,Kebidanan,D3,-,224
892,Keperawatan,D3,Baik Sekali,224
893,Administrasi Publik,S3,Baik,225
894,Administrasi Publik,S2,Baik Sekali,225
895,Ilmu Hukum,S2,Unggul,225
896,Teknik Kelautan,S2,Baik Sekali,225
897,Administrasi Bisnis,S1,B,225
898,Administrasi Publik,S1,Unggul,225
899,Farmasi,S1,UNGGUL,225
900,Ilmu Hukum,S1,Unggul,225
901,Kedokteran,S1,Unggul,225
902,Oseanografi,S1,UNGGUL,225
903,Hukum Keluarga (Ahwal Al-syakhshiyyah),S2,Baik,226
904,Pendidikan Agama Islam,S2,B,226
905,Pendidikan Bahasa Arab,S2,Baik,226
906,Akuntansi,S1,Baik,226
907,Ekonomi Islam,S1,Baik,226
908,Hukum Ekonomi Syariah (Muamalah),S1,Baik,226
909,Hukum Keluarga (Ahwal Al Syakhshiyah),S1,B,226
910,Komunikasi dan Penyiaran Islam,S1,B,226
911,Manajemen,S1,Baik Sekali,226
912,Manajemen Pendidikan Islam,S1,Baik,226
913,Manajemen,S2,Unggul,227
914,Akuntansi,S1,A,227
915,Desain Komunikasi Visual,S1,Baik,227
916,Ekonomi Syariah,S1,Unggul,227
917,Informatika,S1,Baik Sekali,227
918,Manajemen,S1,A,227
919,Sistem Informasi,S1,Baik Sekali,227
920,Akuntansi,D3,A,227
921,Perbankan dan Keuangan,D3,A,227
922,Hukum Ekonomi Syariah (Muamalah),S2,B,228
923,Pendidikan Agama Islam,S2,Baik Sekali,228
924,Akuntansi,S1,Baik,228
925,Akuntansi Syariah,S1,Baik,228
926,Arsitektur,S1,Baik,228
927,Bimbingan dan Penyuluhan Islam,S1,Baik,228
928,Ekonomi Syariah,S1,B,228
929,Farmasi,S1,C,228
930,Hukum,S1,Baik,228
931,Hukum Ekonomi Syariah (Muamalah),S1,B,228
932,Pendidikan Olahraga,S2,Baik Sekali,229
933,Pendidikan Bahasa dan Sastra Indonesia,S1,B,229
934,Pendidikan Bahasa Inggris,S1,Baik Sekali,229
935,Pendidikan Biologi,S1,B,229
936,Pendidikan Ekonomi,S1,B,229
937,"Pendidikan Jasmani, Kesehatan & Rekreasi",S1,Baik Sekali,229
938,Pendidikan Matematika,S1,B,229
939,Pendidikan Sejarah dan Sosiologi,S1,Baik Sekali,229
940,Teknik Elektro,S1,Baik,229
941,Teknik Kimia,S1,Baik,229
942,Akuntansi,S1,Baik Sekali,230
943,Desain Komunikasi Visual,S1,Baik Sekali,230
944,Ekonomi Syariah,S1,Baik Sekali,230
945,Informatika,S1,Baik Sekali,230
946,Manajemen,S1,Baik Sekali,230
947,Manajemen Rekayasa,S1,Baik Sekali,230
948,Sistem Informasi,S1,B,230
949,Teknik Kimia,S1,Baik Sekali,230
950,Teknik Logistik,S1,Baik Sekali,230
951,Teknologi Industri Pertanian,S1,Baik,230
952,Agribisnis,S1,B,231
953,Agroteknologi,S1,Baik,231
954,Akuntansi,S1,B,231
955,Bimbingan Konseling Islam,S1,-,231
956,Ilmu Administrasi Negara,S1,Baik Sekali,231
957,Ilmu Administrasi Niaga,S1,B,231
958,Ilmu Hukum,S1,B,231
959,Ilmu Komunikasi,S1,B,231
960,Ilmu ternak,S1,B,231
961,Manajemen,S1,B,231
962,Pendidikan Agama Islam,S2,Baik Sekali,232
963,Pendidikan Bahasa Dan Sastra Indonesia,S2,B,232
964,Agroteknologi,S1,B,232
965,Akuntansi,S1,Baik,232
966,Arsitektur,S1,B,232
967,Ekonomi Syariah,S1,Baik,232
968,Ilmu Hukum,S1,B,232
969,Ilmu Pemerintahan,S1,Baik,232
970,Ilmu Politik,S1,B,232
971,Informatika,S1,Baik,232
972,Pendidikan Agama Islam,S2,Baik,233
973,Agribisnis,S1,B,233
974,Agroteknologi,S1,B,233
975,Bimbingan Dan Konseling,S1,B,233
976,Ekonomi Syariah,S1,Baik,233
977,Ilmu Administrasi Negara,S1,B,233
978,Ilmu Hukum,S1,B,233
979,Ilmu Komunikasi,S1,B,233
980,Manajemen Bisnis Syariah,S1,Baik,233
981,Pendidikan Agama Islam,S1,Baik Sekali,233
982,Agribisnis,S2,B,234
983,Ilmu Hukum,S2,B,234
984,Manajemen,S2,B,234
985,Agribisnis,S1,Baik,234
986,Agroteknologi,S1,B,234
987,Akuntansi,S1,Baik Sekali,234
988,Ilmu Hukum,S1,B,234
989,Kimia,S1,Baik,234
990,Manajemen,S1,Baik Sekali,234
991,Pendidikan Bahasa Inggris,S1,B,234
992,Manajemen,S2,Baik,235
993,Pendidikan Agama Islam,S2,Baik Sekali,235
994,Agrobisnis Perikanan,S1,B,235
995,Akuntansi,S1,B,235
996,Ekonomi Syari`ah,S1,Baik,235
997,Ilmu Hukum,S1,Baik,235
998,Kesehatan Lingkungan,S1,BAIK SEKALI,235
999,Manajemen,S1,Baik Sekali,235
1000,Manajemen Sumber Daya Perairan,S1,B,235
1001,Pendidikan Agama Islam,S1,Unggul,235
1002,Manajemen Pendidikan Islam,S2,Baik,236
1003,Agribisnis,S1,B,236
1004,Agrobisnis Perikanan,S1,Baik,236
1005,Agroteknologi,S1,B,236
1006,Akuntansi,S1,B,236
1007,Hukum Keluarga Islam (Ahwal Syakhshiyah),S1,B,236
1008,Ilmu Hukum,S1,Baik,236
1009,Matematika,S1,Baik,236
1010,Pendidikan Agama Islam,S1,B,236
1011,Pendidikan Bahasa Inggris,S1,Baik Sekali,236
1012,Akuntansi,S1,B,237
1013,Ilmu Komunikasi,S1,B,237
1014,Ilmu Pemerintahan,S1,Baik,237
1015,Informatika,S1,Baik,237
1016,Manajemen,S1,B,237
1017,Pendidikan Agama Islam,S1,B,237
1018,Pendidikan Bahasa Indonesia,S1,B,237
1019,Pendidikan Bahasa Inggris,S1,B,237
1020,Pendidikan Matematika,S1,B,237
1021,Teknik Industri,S1,Baik,237
1022,Pendidikan Agama Islam,S3,Unggul,238
1023,Administrasi Publik,S2,Baik Sekali,238
1024,Hukum,S2,Baik,238
1025,Hukum Keluarga Islam (Ahwal Syakhshiyyah),S2,B,238
1026,Kenotariatan,S2,Baik Sekali,238
1027,Manajemen,S2,Baik Sekali,238
1028,Pendidikan agama Islam,S2,Unggul,238
1029,Pendidikan Bahasa Indonesia,S2,Baik,238
1030,Pendidikan Bahasa Inggris,S2,Baik Sekali,238
1031,Pendidikan Matematika,S2,Baik,238
1032,Pendidikan Agama Islam,S2,B,239
1033,Agroteknologi,S1,Baik,239
1034,Ekonomi Syariah,S1,Baik,239
1035,Ilmu Pemerintahan,S1,Baik,239
1036,Manajemen,S1,Baik Sekali,239
1037,Pendidikan Agama Islam,S1,Baik Sekali,239
1038,Pendidikan Guru Madrasah Ibtidaiyah,S1,Baik Sekali,239
1039,Pendidikan Guru Sekolah Dasar,S1,Baik Sekali,239
1040,Pendidikan IPS,S1,Baik,239
1041,Perbankan Syariah,S1,Baik,239
1042,Administrasi Publik,S2,B,240
1043,Hukum,S2,Baik Sekali,240
1044,Kesehatan Masyarakat,S2,Baik,240
1045,Manajemen,S2,Baik,240
1046,Administrasi Publik,S1,B,240
1047,Agribisnis,S1,Baik Sekali,240
1048,Agroteknologi,S1,B,240
1049,Ekonomi Pembangunan,S1,Baik,240
1050,Farmasi,S1,B,240
1051,Hukum,S1,B,240
1052,Agribisnis,S1,Baik,241
1053,Agroteknologi,S1,Baik,241
1054,Akuntansi,S1,B,241
1055,Manajemen,S1,Baik,241
1056,"Pendidikan Jasmani, Kesehatan dan Rekreasi",S1,Baik,241
1057,Pendidikan Pancasila dan Kewarganegaraan,S1,Baik,241
1058,Peternakan,S1,Baik,241
1059,Teknik Elektro,S1,Baik,241
1060,Teknik Informatika,S1,Baik,241
1061,Teknik Sipil,S1,Baik,241
1062,Akuntansi,S1,Baik Sekali,242
1063,Arsitektur,S1,B,242
1064,Ilmu Hukum,S1,Baik Sekali,242
1065,Ilmu Informatika,S1,Baik,242
1066,Manajemen,S1,Baik Sekali,242
1067,Teknik Industri,S1,Baik,242
1068,Akupuntur dan Pengobatan Herbal,D4,Baik,242
1069,Agribisnis,S1,B,243
1070,Akuntansi,S1,Baik,243
1071,Hukum,S1,B,243
1072,Manajemen,S1,B,243
1073,Sistem Informasi,S1,Baik,243
1074,Teknik Mesin,S1,Baik,243
1075,Teknik Sipil,S1,B,243
1076,Teknologi Pangan,S1,B,243
1077,Admnistrasi Perkantoran,D3,Baik,243
1078,Sistem Informasi,D3,Baik,243
1079,Ilmu Manajemen,S3,-,244
1080,Pendidikan Bahasa Inggris,S3,Baik,244
1081,Akuntansi,S2,Baik Sekali,244
1082,Manajemen,S2,Baik Sekali,244
1083,Pendidikan Bahasa Inggris,S2,Baik Sekali,244
1084,Teknik Kimia,S2,Baik Sekali,244
1085,Akuntansi,S1,-,244
1086,Akuntansi (Kampus Kota Madiun),S1,Baik Sekali,244
1087,Bahasa Inggris (Kampus Kota Madiun),S1,Baik Sekali,244
1088,Bimbingan dan Konseling (Kampus Kota Madiun),S1,Baik Sekali,244
1089,Administrasi Rumah Sakit,S1,,245
1090,Bisnis Digital,S1,,245
1091,Keperawatan,S1,,245
1092,Keselamatan dan Kesehatan Kerja,S1,,245
1093,Kewirausahaan,S1,,245
1094,Pariwisata,S1,,245
1095,Pendidikan Profesi Ners,Profesi,,245
1096,Keperawatan,D3,,245
1097,Pendidikan Agama Islam,S2,Baik,246
1098,Agribisnis,S1,Baik,246
1099,Agroekoteknologi,S1,Baik,246
1100,Ekonomi Syariah,S1,B,246
1101,Informatika,S1,Baik Sekali,246
1102,Manajemen,S1,Baik,246
1103,Pendidikan Agama Islam,S1,B,246
1104,Pendidikan Bahasa Arab,S1,Baik Sekali,246
1105,Pendidikan Bahasa Inggris,S1,Baik Sekali,246
1106,Pendidikan Biologi,S1,Baik Sekali,246
1107,Akuntansi,S1,Baik,247
1108,Informatika,S1,Baik,247
1109,Manajemen,S1,Baik,247
1110,Sistem Informasi,S1,Baik,247
1111,Teknik Industri,S1,Baik,247
1112,Teknik Industri,S1,Tidak Terakreditasi,247
1113,Ilmu Hukum,S1,Baik,248
1114,Manajemen,S1,-,248
1115,Pendidikan Biologi,S1,Baik,248
1116,Pendidikan Pancasila Dan Kewarganegaraan,S1,Baik,248
1117,Sastra Inggris,S1,Baik,248
1118,Teknik Mesin,S1,Baik,248
1119,Teknik Sipil,S1,Baik,248
1120,Teknologi Hasil Pertanian,S1,Baik,248
1121,Ilmu Manajemen,S3,Baik,249
1122,Teknik Sipil,S3,Baik Sekali,249
1123,Arsitektur,S2,B,249
1124,Manajemen,S2,Unggul,249
1125,Sastra,S2,Baik,249
1126,Teknik Industri,S2,Baik Sekali,249
1127,Teknik Sipil,S2,B,249
1128,Akuntansi,S1,A,249
1129,Arsitektur,S1,Unggul,249
1130,Bahasa Mandarin,S1,B,249
1131,Agribisnis,S1,Baik,250
1132,Ilmu Administrasi Negara,S1,B,250
1133,Ilmu Hukum,S1,Baik,250
1134,Manajemen Inovasi,S2,Baik,251
1135,Akuntansi,S1,B,251
1136,Desain Komunikasi Visual -,S1,Baik,251
1137,Farmasi,S1,B,251
1138,Kimia,S1,-,251
1139,Manajemen,S1,B,251
1140,Pendidikan Bahasa Mandarin,S1,Baik,251
1141,Sastra Inggris,S1,A,251
1142,Sistem Informasi,S1,B,251
1143,Teknik Industri,S1,Baik Sekali,251
1144,Hukum,S2,-,252
1145,Manajemen,S2,-,252
1146,Akuntansi,S1,Baik Sekali,252
1147,Desain Komunikasi Visual,S1,Baik,252
1148,Hukum,S1,Baik,252
1149,Kewirausahaan,S1,-,252
1150,Manajemen,S1,Baik Sekali,252
1151,Mikrobiologi,S1,-,252
1152,Teknik Industri,S1,B,252
1153,Teknik Informatika,S1,Baik Sekali,252
1154,Informatika,S1,,253
1155,Manajemen,S1,,253
1156,Pendidikan Bahasa Inggris,S1,,253
1157,Pendidikan Guru Pendidikan Anak Usia Dini,S1,,253
1158,Pendidikan Guru Sekolah Dasar,S1,,253
1159,Pendidikan Jasmani,S1,,253
1160,Peternakan,S1,,253
1161,Rekayasa Sipil,S1,,253
1162,Bahasa Korea,D3,,253
1163,Kebidanan,D3,,253
1164,Hukum,S2,Baik,254
1165,Manajemen,S2,Baik,254
1166,Administrasi Publik,S1,B,254
1167,Agribisnis,S1,Baik,254
1168,Akuntansi,S1,B,254
1169,Bisnis Digital,S1,Baik,254
1170,Hukum,S1,B,254
1171,Informatika,S1,Baik,254
1172,Manajemen,S1,B,254
1173,Pendidikan Bahasa Indonesia,S1,Baik Sekali,254
1174,Agribisnis,S1,B,255
1175,Akuntansi,S1,Baik,255
1176,Ilmu Hukum,S1,B,255
1177,Manajemen,S1,Baik Sekali,255
1178,Pendidikan Bahasa Inggris,S1,Baik,255
1179,Agroteknologi,S1,B,256
1180,Akuntansi,S1,B,256
1181,Ilmu Administrasi Negara,S1,B,256
1182,Ilmu Hukum,S1,B,256
1183,Ilmu Komunikasi,S1,B,256
1184,Manajemen,S1,Baik Sekali,256
1185,Teknik Mesin,S1,Baik,256
1186,Teknik Sipil,S1,Baik Sekali,256
1187,Manajemen Informatika,D3,Baik Sekali,256
1188,Ilmu Ekonomi,S3,B,257
1189,Ilmu Sosial,S3,B,257
1190,Administrasi Publik,S2,A,257
1191,Akuntansi,S2,Baik Sekali,257
1192,Arsitektur,S2,B,257
1193,Hukum,S2,A,257
1194,Manajemen,S2,A,257
1195,Administrasi Bisnis,S1,B,257
1196,Administrasi Publik,S1,Baik,257
1197,Agroteknologi (Kampus Kabupaten Ponorogo),S1,Baik,257
1198,Agroteknologi,S1,B,258
1199,Ilmu Hukum,S1,B,258
1200,Manajemen,S1,B,258
1201,Rekayasa Perangkat Lunak,S1,Baik,258
1202,Teknik Informatika,S1,Baik Sekali,258
1203,Agroteknologi,S1,B,259
1204,Akuntansi,S1,Baik,259
1205,Arsitektur,S1,Baik,259
1206,Ilmu Hukum,S1,Baik Sekali,259
1207,Manajemen,S1,Baik,259
1208,Kebidanan,D3,B,259
1209,Agroteknologi,S1,B,260
1210,Bimbingan Dan Konseling,S1,B,260
1211,Ekonomi Pembangunan,S1,B,260
1212,Ilmu Administrasi Negara,S1,B,260
1213,Ilmu Hukum,S1,B,260
1214,Manajemen,S1,B,260
1215,Teknik Sipil,S1,Baik,260
1216,Manajemen,S2,Baik,261
1217,Pendidikan Bahasa Inggris,S2,Baik Sekali,261
1218,Agribisnis,S1,Baik,261
1219,Agroteknologi,S1,B,261
1220,Akuntansi,S1,B,261
1221,Budidaya Perikanan,S1,B,261
1222,Hukum,S1,B,261
1223,Ilmu Gizi,S1,B,261
1224,Ilmu Keperawatan,S1,B,261
1225,Kebidanan,S1,Baik,261
1226,Manajemen,S2,B,262
1227,Agribisnis,S1,A,262
1228,Agroteknologi,S1,A,262
1229,Akuntansi,S1,Unggul,262
1230,Ekonomi Syariah,S1,Baik,262
1231,Ilmu Hukum,S1,Baik Sekali,262
1232,Ilmu Keperawatan,S1,B,262
1233,Ilmu Komunikasi,S1,A,262
1234,Ilmu Pemerintahan,S1,A,262
1235,Manajemen,S1,Unggul,262
1236,Administrasi Rumah Sakit,S1,Baik Sekali,263
1237,Akuntansi,S1,Baik,263
1238,Biologi,S1,Baik,263
1239,Ekonomi Syariah,S1,Baik,263
1240,Farmasi,S1,Baik,263
1241,Fisika,S1,Baik,263
1242,Informatika Medis,S1,Baik,263
1243,Kebidanan,S1,BAIK SEKALI,263
1244,Keperawatan,S1,B,263
1245,Keselamatan dan Kesehatan Kerja,S1,Baik,263
1246,Administrasi Kesehatan,S1,Baik,264
1247,Biokewirausahaan,S1,Baik,264
1248,Ilmu Aktuaria,S1,Baik,264
1249,Ilmu Kesejahteraan Sosial,S1,Baik Sekali,264
1250,Ilmu Komunikasi,S1,Baik Sekali,264
1251,Ilmu Lingkungan,S1,Baik,264
1252,Informatika,S1,Baik,264
1253,Kebidanan,D3,BAIK SEKALI,264
1254,Ilmu Pertanian,S3,B,265
1255,Pendidikan,S3,Baik,265
1256,Pendidikan Agama Islam,S3,Unggul,265
1257,Sosiologi,S3,B,265
1258,Agribisnis,S2,Unggul,265
1259,Akuntansi,S2,Baik,265
1260,Hukum,S2,A,265
1261,Manajemen,S2,Baik Sekali,265
1262,Pedagogi,S2,B,265
1263,Pendidikan Agama Islam,S2,A,265
1264,Pendidikan Agama Islam,S2,B,266
1265,Manajemen,S2,Baik,266
1266,Pedagogi,S2,Baik,266
1267,Akuntansi,S1,B,266
1268,Ekonomi Pembangunan,S1,B,266
