id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
kAhc4d-w1yuxuIweskN951XEdrdZeQPmAcDboOcZa_xLZdSV5UydOXn1_yabNwofVeMV3A==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,-,Tutup,Akademi Keperawatan UPN Veteran Jakarta,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI III,034216  , , , , ," Jl. R.S. Fatmawati, Pondok Labu",-,0    ,Kec. Cilandak,0.0,0.0,2010-02-18T00:00:00Z,2016-05-17T00:00:00Z,212/M/KPT/2016,-,-
7odCTqOU8OW5xrd0WB4W3hh-LqNVzvhR9N3BeDQS_806r4fEcqIF-5irF7mlic-GFMrx6g==,Kab. Tegal,Prov. Jawa Tengah,-,ABA-IEC,Tutup,Akademi Bahasa Asing IEC Putra Bangsa tegal,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VI,064077  ,abaiecpb@gmail.com,0283-4690341,-,http://abategal.ac.id,"Jl. Kigede sebayu Rt.03 Rw.04, Danawarih",ABA-IEC,52464,Kec. Balapulang,0.0,0.0,2002-01-14T00:00:00Z,2021-04-26T00:00:00Z,069/D/OT/2021,-,-
LrI3XSBRIx-vkXjrm-_iie5ccsy_ZSBliTgJKY1rdzXjHfw-dj2wnTGFuh5ww94_RjHQHA==,Kota Palembang,Prov. Sumatera Selatan,Baik Sekali,STIFIBP,Aktif,Sekolah Tinggi Ilmu Farmasi Bhakti Pertiwi,Swasta,2,5.000.000 - 7.550.000,Perguruan Tinggi Swasta,LLDIKTI II,023083  ,stifibp@gmail.com,0711-315579,0711-359830,www.stifibp.ac.id,JL. ARIODILLAH III NO.22 A,STIFIBP,30128,Tidak Diisi,-2.964061,104.738066,2002-08-07T00:00:00Z,2002-08-07T00:00:00Z,139,Baik Sekali,-
oGWUkE9x3Z660oKQRbxLMtl5cMY07Vo1XRwqrS-Jkbi6CqDO5LK4Fxa3wFPoUe-IQCrlcw==,Kab. Tabalong,Prov. Kalimantan Selatan,Baik,STIA Tabalong,Aktif,Sekolah Tinggi Ilmu Administrasi Tabalong,Swasta,2,2.400.000 - 4.562.500,Perguruan Tinggi Swasta,LLDIKTI XI,113057  ,info@stiatabalong.ac.id,0526-2022484,0526-2022484,www.stiatabalong.ac.id,Komplek Stadion Olahraga Pembataan Tanjung,STIA Tabalong,71571,Tidak Diisi,-2.1761067,115.3961266,2005-01-01T00:00:00Z,2005-08-10T00:00:00Z,106D02005,Baik,-
rf02bVQSzaRF6HeEihuoxf_pwO_2RQ9UafBqJxxOywtBNbm0Qdy4GJiIBNQyhy4naQvpkg==,Kota Medan,Prov. Sumatera Utara,-,-,Alih Bentuk,Sekolah Tinggi Teknik Poliprofesi,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI I,013113  ,stt_poliprofesi@yahoo.co.id,"061-8446729,8446701",061-8446701,stt.poliprofesi.ac.id,Jalan Sei Batanghari No 3-4 ,-,20231,Tidak Diisi,0.0,0.0,2002-02-14T00:00:00Z,2002-02-14T00:00:00Z,12,-,-
b_kan-sUgDnJvve7xolS5P5EGWQpHIbf56VpurJGEVwVqX1-wtPhDxHXz7NfwTWw_xfNmw==,Kab. Bantul,Prov. D.I. Yogyakarta,-,STMIK AKAKOM,Alih Bentuk,STMIK Akakom,Swasta,10,-,Perguruan Tinggi Swasta,LLDIKTI V,053010  ,info@akakom.ac.id,(0274)486664,(0274)486438,www.akakom.ac.id,"Jalan Raya Janti No 143 Karangjambe, Banguntapan, Bantul D.i. Yogyakarta",STMIK AKAKOM,55198,Kec. Banguntapan,-7.79254,110.40838,1992-06-08T00:00:00Z,2017-11-16T00:00:00Z,637/KPT/I/2017,-,-
SXDkXTQwzf4TDBBkH729ivwGNyr1e8h-_ry5HCvbcX34yeU3gNNuBcs-tc8fvAv-VQBxZQ==,Kota Makassar,Prov. Sulawesi Selatan,-,AKLM,Alih Bentuk,Akademi Kesehatan Lingkungan Muhammadiyah Makassar,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IX,094114  ,aklmakassar@gmail.com; info@aklmumakassar.ac.id,0411-874953,0411-876571,aklmumakassar.ac.id,Jl Sam Ratulangi no 101 ,AKLM,90132,Tidak Diisi,-5.163,119.418,1990-05-28T00:00:00Z,2008-03-28T00:00:00Z,58D02008,-,-
3gsRoEMiRRi8WmoYr2Ofzg8W_agbnIJEKZN3O5eXLP7ZVv6DLdR3FPr2SScHKAJR057PHQ==,Kota Makassar,Prov. Sulawesi Selatan,Baik Sekali,STIE AMKOP,Aktif,Sekolah Tinggi Ilmu Ekonomi Amkop Makassar,Swasta,9,2.250.000 - 2.250.000,Perguruan Tinggi Swasta,LLDIKTI IX,093064  , info@stieamkop.ac.id,0411-440-679,0411-440-679, stieamkop.ac.id,Jalan Meranti No 1 ,STIE AMKOP,90231,Tidak Diisi,-5.1572826,119.4521999,1995-01-17T00:00:00Z,1995-01-17T00:00:00Z,04DO1995,Baik Sekali,-
EwUu_tc4iShXqPEH9Ke_x3e47wUx0b05ojXNtALqpydMRSIexiOACbXmeF3y3q8Sfg9fog==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,-,Tutup,Sekolah Tinggi Ilmu Ekonomi Widya Jayakarta,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI III,033084  ,sekretariat@widyajayakarta.ac.id,021-83787228,021-83701209, www.widyajayakarta.ac.id,Jalan Tebet Barat Dalam 39-41 ,-,12810,Tidak Diisi,0.0,0.0,1995-02-23T00:00:00Z,2020-12-30T00:00:00Z,1199/M/2020,-,-
K0Ftn6MPCiXc-nEMo8OGVJJ9OFWxhD0URiwASnQeAxYpiTRcrQUGsHDNo4wmi04ALPfkXg==,Kota Jambi,Prov. Jambi,Baik,STIKES GAPU,Aktif,Sekolah Tinggi Ilmu Kesehatan Garuda Putih ,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI X,103158  ,stikesgapujambi@gmail.com,082327230064,-,http://stikes-garudaputih.ac.id/,Kota Jambi Provinsi Jambi,STIKES GAPU,-,Tidak Diisi,-3.0536869,105.6458483,2020-10-26T00:00:00Z,2020-10-26T00:00:00Z,976/M/2020,Baik,-
X_orKv9TUaQG1IbaPmDb_WiNwpFo-s4dr6hha_f4A6mriPYoysEYNif1W5VbAoFKNkVWSA==,Kota Gorontalo,Prov. Gorontalo,-,STIKES Bina Mandiri ,Alih Bentuk,STIKES Bina Mandiri Gorontalo ,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI XVI,163047  ,stikesbmg@gmail.com,0435834062,0435831299,https://www.stikesbmg.ac.id,"Jl. Prof. Dr. Aloe Saboe No. 173 Kelurahan Wongkaditi, Kota Gorontalo",STIKES Bina Mandiri ,96122,Kec. Kota Utara,0.0,0.0,2014-05-07T00:00:00Z,2014-05-07T00:00:00Z,86/E/O/2014,-,-
gZy7egYuIolI8-4ZoDlE7r6m2JHznM1AYI0sccTli_WIZ8zigld79_67yx1WVu79JhLuMg==,Kab. Maluku Tenggara Barat,Prov. Maluku,-,STIESA,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Saumlaki,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI XII,123033  , stiesayptrls@yahoo.com,082239077227,-, ,Jalan Sifnana ,STIESA,97664,Tidak Diisi,-7.9370845,131.311587,2002-09-23T00:00:00Z,2001-06-25T00:00:00Z,106,-,-
sx7Z3hOX4QuESXq7cjjnCNMj8kW0XS9lujyU1bqBxft8VJFl0E5q-i3rHfqYc0FbXa2daw==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik,-,Aktif,Akademi Akuntansi Borobudur,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI III,034004  ,aab@universitasborobudur.ac.id,021-8613877,021-8613872,www.universitasborobudur.ac.id,Jalan Raya Kalimalang No 1 ,-,13620,Tidak Diisi,0.0,0.0,1971-04-08T00:00:00Z,1972-03-11T00:00:00Z,01SKYPB1972,Baik,-
0rFHSk3zsSEiRZSeiKmpZKuJqFrarmQvmiLgSr1b934HeJhWzflOuCIy3ZezLmzhImYrhA==,Kab. Sorong Selatan,Prov. Papua Barat,-,-,Tutup,Politeknik Papua Internasional Sorong,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI XIV,145004  ,-,-,-,-,Sorong ,-,12345,Tidak Diisi,0.0,0.0,2009-06-17T00:00:00Z,2009-06-17T00:00:00Z,81DO2009,-,-
SC0q9FOr-GTSamcUMvbqRrY7UjM8OzRYaTv4hZA5DiRSg7EUqUG2GmUKyqqDcIgC9kd0Nw==,Kab. Karo,Prov. Sumatera Utara,Baik,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Arta Kabanjahe,Swasta,5,4.000.000 - 4.000.000,Perguruan Tinggi Swasta,LLDIKTI I,013208  ,stikes.artakabanjahe@gmail.com,-,-,stikesarta.ac.id,-,-,-,Tidak Diisi,3.1293105,98.507731,2020-07-07T00:00:00Z,2020-07-07T00:00:00Z,621/M/2020,Baik,-
cwJbYfZBr9Y2NTFiW0CTwlmLc6OFKH44-wlq6qqwsYt9A9L5SHXHxJ9GCDoBYAn5pLXItg==,Kab. Pasaman Barat,Prov. Sumatera Barat,B,ITS Khatulistiwa,Aktif,Institut Teknologi dan Ilmu Sosial Khatulistiwa,Swasta,3,3.750.000 - 3.750.000,Perguruan Tinggi Swasta,LLDIKTI X,102017  ,info@itskhatulistiwa.ac.id,-,-,itskhatulistiwa.ac.id,-,ITS Khatulistiwa,-,Tidak Diisi,0.0305745,99.8272035,2022-04-20T00:00:00Z,2022-04-20T00:00:00Z,287/E/O/2022,B,-
cjLptv-clTbYv3gKw70d17X1gGES46zdFPjTZ3LPicup-Gx3C2tZAmFkx1_tuTFHJt7Z_A==,Kota Balikpapan,Prov. Kalimantan Timur,Baik,AKBID BI BPN,Aktif,Akademi Kebidanan Bakti Indonesia Balikpapan,Swasta,1,4.000.000 - 4.300.000,Perguruan Tinggi Swasta,LLDIKTI XI,114080  , ,0542 861796,-, ,Jl Patimura Perum Sosial No 25 ,AKBID BI BPN,12345,Kec. Balikpapan Tengah,-1.2272212,116.8625611,2007-07-03T00:00:00Z,2007-07-03T00:00:00Z,93DO2007,Baik,-
VSnfxC-iNb-FK7SSNSq0BEmmbtodyancVUeFtkLQ7d97zQrQDcTOss_N49Tm1Mt35mpy4g==,Kab. Biak Numfor,Prov. Papua,Baik,IISIP YAPIS BIAK,Aktif,Iisip Yapis Biak,Swasta,8,-,Perguruan Tinggi Swasta,LLDIKTI XIV,142001  ,humas@iyb.ac.id,0981 - 22788,0981 - 24068,www.iyb.ac.id,Jl. Sudjarwo Condronegoro Distrik Samofa Biak Papua,IISIP YAPIS BIAK,98117,Kec. Samofa,-1.1685066,136.0843498,2006-09-05T00:00:00Z,2006-09-05T00:00:00Z,192/D/O/2006,Baik,-
3JTu_FwiOc6WmlS6mXUmwTnYW1H3N5V_iJy_u7rCuj-gwrUTJEjMk_xQ86yG6-gSIHt6XQ==,Kab. Pidie,Prov. Aceh,Baik Sekali,unigha,Aktif,Universitas Jabal Ghafur,Swasta,20,3.500.000 - 3.500.000,Perguruan Tinggi Swasta,LLDIKTI XIII,131001  ,unigha@unigha.ac.id,081-2525-32958,062-0653-21259,www.unigha.ac.id,Jalan Glegapui ,unigha,24163,Kec. Indrajaya,5.294952,95.922122,1981-09-12T00:00:00Z,1988-01-22T00:00:00Z,13,Baik Sekali,-
09WMkNzGA8H-HwLaDcXf7G75HHaWNibdTxv6_ppJBctoF4FQDqWRV1myemxEbJJexGMAJQ==,Kab. Ogan Komering Ulu,Prov. Sumatera Selatan,Baik,STIKes Al-Ma'arif,Aktif,Sekolah Tinggi Ilmu Kesehatan Al Ma arif,Swasta,5,3.500.000 - 5.000.000,Perguruan Tinggi Swasta,LLDIKTI II,023080  ,stikesalmaarifbta@gmail.com ; email@stikesalmaarif.ac.id,0735 3741903,0735 326072,http://stikesalmaarif.ac.id/,"Jl Dr Mohammad Hatta No 687-B Sukaraya, Baturaja, Sumatera Selatan, Indonesia 32",STIKes Al-Ma'arif,32112,Tidak Diisi,-4.1243489,104.1826569,2001-08-02T00:00:00Z,2008-05-11T00:00:00Z,1105DT2008,Baik,-
_XEi3wB0g1ka4P_vEQBAqHHZnBVhdur6qMG3ISHy8Ps-UdjNvi9xWYdC2FDSa6lhsNmSnw==,Kota Tangerang,Prov. Banten,Baik,STIE BISMA LEPISI,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Bisma Lepisi,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,043180  ,stie@lepisi.ac.id,021-558-9161,021-558-9163,www.lepisi.ac.id,JALAN KS TUBUN NO. 11 PASAR BARU TANGERANG ,STIE BISMA LEPISI,15112,Tidak Diisi,-6.1685343,106.626547,2001-08-02T00:00:00Z,2001-08-02T00:00:00Z,107DO2001,Baik,-
xZYfvbjEiOSZf0AeSvwMJEaQMJqUYcGGFZIQ4MXbszijx6EhP3-3SgmYtF1ZTDdSqCcqUQ==,Kab. Tangerang,Prov. Banten,Baik Sekali,STFM Tangerang,Alih Bentuk,Sekolah Tinggi Farmasi Muhammadiyah Tangerang,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,043271  ,akademik@stfm.ac.id,021-29867307,021-29867307,www.stfm.ac.id,"Jalan Raya Serang KM 12,5 Cikupa",STFM Tangerang,15710,Tidak Diisi,-6.2530613,106.4862728,2005-12-29T00:00:00Z,2005-12-29T00:00:00Z,197DO2005,Baik Sekali,-
CpaVWldZqIcx8VbvAYpDAaT0LYt_9i75eGzNTfZhyjXPyzSp3B_0rHYy_sDP6oUgBT8q4Q==,Kab. Muara Enim,Prov. Sumatera Selatan,Baik,AKIPBA,Aktif,Akademi Komunitas Industri Pertambangan Bukit Asam,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI II,026003  ,akipbukitasam@gmail.com,-,-,https://akipba.ac.id/,-,AKIPBA,-,Tidak Diisi,-3.7578619,103.7875307,2019-02-18T00:00:00Z,2019-02-18T00:00:00Z,90/KPT/I/2019,Baik,-
JWaavE1DB5_DwlJ8rKDn2TfBcUfKSAgqw0rFNDqVaQtK1GqUIAsMKwPwtM_FhguCElFlMg==,Kota Surakarta,Prov. Jawa Tengah,Baik,Mandala Bhakti,Aktif,Akademi Pariwisata Mandala Bhakti,Swasta,2,4.500.000 - 4.500.000,Perguruan Tinggi Swasta,LLDIKTI VI,064040  ,ambs@mandalabhakti.ac.id,0271-714813,0271-714813,mandalabhakti.ac.id,Jalan Letjen Suprapto No 16 Sumber Surakarta,Mandala Bhakti,57161,Tidak Diisi,-7.5411051,110.8184039,1995-12-07T00:00:00Z,1995-12-07T00:00:00Z,053  D  O  1995,Baik,-
a56SLMZ5xf4sjl5eoxZ3YZQq2LsMkjBKxEmqQvXbZlC7FNltOx1GgSfyBNSAdcY5yp7vww==,Kota Malang,Prov. Jawa Timur,B,UWG,Aktif,Universitas Widya Gama,Swasta,18,250.000 - 28.250.000,Perguruan Tinggi Swasta,LLDIKTI VII,071030  ,akademik@widyagama.ac.id,"0341-492282,496919",0341-496919,https://www.widyagama.ac.id,Jalan Borobudur Nomor 35 ,UWG,65128,Kec. Lowokwaru,112.6360641,-7.9395667,1985-03-16T00:00:00Z,1985-10-05T00:00:00Z,043001985,B,-
hexROkVpYmzgJea0Ltdshs1uzZ5yccWgu-dQFdia-q-J7-7vJbL5Ue1SPAW4MiTgTSXyTw==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,-,Alih Kelola,Akademi Sekretaris Dan Manajemen Laksi-31,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI III,034172  ,-,021-851931485913140,021-8519314,-,Jalan Bunga No 8-8A Matraman,-,13140,Tidak Diisi,0.0,0.0,1990-01-31T00:00:00Z,1990-01-31T00:00:00Z,336,-,-
2K3yDjG6O_EXiskTIT0W-RmLGlZZ1iDCaa5IDAk01WMc3i85DzLWqLgdShC8WtpDgOfhOw==,Kota Serang,Prov. Banten,-,-,Aktif,Institut Kesehatan Bina Husada Serang,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI IV,042033  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2024-09-19T00:00:00Z,2024-09-19T00:00:00Z,615/E/O/2024,-,-
NElmINMjUH833GY88zP_GKgAmOSZNIZivnGvtNaGD9u5WubRcnu8vprmcStEgW5Qo_FzVA==,Kota Bandung,Prov. Jawa Barat,Unggul,UTama,Aktif,Universitas Widyatama,Swasta,27,1.600.000 - 9.500.000,Perguruan Tinggi Swasta,LLDIKTI IV,041034  ,utama@widyatama.ac.id,022-7274010,022-7274010,www.widyatama.ac.id,Jalan Cikutra No. 204-A Bandung,UTama,40125,Kec. Cibeunying Kidul,0.0,0.0,1973-03-01T00:00:00Z,2001-08-02T00:00:00Z,137/D/O/2001,Unggul,-
DTEaDGmY5eAmtxnJntyJh0pz-RVe7M6Peo2Ebrkh4ozPzkQnY-odCevL7uP1XXZ4XXBVOA==,Kota Palembang,Prov. Sumatera Selatan,-,-,Aktif,Akademi Kebidanan Rizki Patya,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,024110  ,akbid_rizkipatya@yahoo.com,(0711) 7924131,(0711) 811430, http://akbidrizkipatya.ac.id,Jl Perumnas Sako No 245 Kel Sialang,-,30163,Kec. Sako,0.0,0.0,2006-10-19T00:00:00Z,2018-02-01T00:00:00Z,69/KPT/I/2018,-,-
HDkovhTxcjSd0tb-7uNoBLjfCog8kQd1H_yIb0VxB8ZHS3E5NhSIobSkbcoIrDlbAp8INQ==,Kota Banda Aceh,Prov. Aceh,Baik,Akbid Saleha,Aktif,Akademi Kebidanan Saleha,Swasta,1,1.700.000 - 7.955.000,Perguruan Tinggi Swasta,LLDIKTI XIII,134019  ,info@akbidsaleha.ac.id,(0651) 6302072,(0651) 6302072,https://akbidsaleha.ac.id,"Jalan Krueng Jambo Ayee, Geuceu Komplek.",Akbid Saleha,23239,Tidak Diisi,5.5364339,95.309848,2006-07-18T00:00:00Z,2006-07-18T00:00:00Z,118DO2006,Baik,-
e7DPA9U465RDv6wYCLebG-CDBAzvPHweXvAyqqlrMEuQ20shOEfNNf6kZFxh_Upa-fJXuw==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,Baik,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Budi Kemuliaan,Swasta,3,850.000 - 85.000.000,Perguruan Tinggi Swasta,LLDIKTI III,033215  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2018-06-21T00:00:00Z,2018-06-21T00:00:00Z,517/KPT/I/2018,Baik,-
3EuCbH0FiyzhyQvoqU8H4ezdVQLDdNnm761rzs1vAuFNF1jrPTAqEEe2fQEmEF7YxXWHjg==,Kota. Kotamobagu,Prov. Sulawesi Utara,-,-,Aktif,Akademi Keperawatan Totabuan Kotamobagu ,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XVI,164027  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2022-12-20T00:00:00Z,2022-12-20T00:00:00Z,378/D/OT/2022,-,-
BWvIIFFT_1t4G-SO-Y88pQ8CDv61jdPLjmV1cCwCE0QWMerIrtW-TNxNCJn8WwxajSCEgA==,Kab. Toba Samosir,Prov. Sumatera Utara,Baik,AKPER HKBP BALIGE,Aktif,Akademi Keperawatan HKBP Balige,Swasta,1,2.500.000 - 2.500.000,Perguruan Tinggi Swasta,LLDIKTI I,014234  , akperhkbp@akperhkbp.ac.id, 0632  21137, , www.akperhkbp.ac.id, Jl.Gereja NO.17 Balige  Tobasa   Sumatera Utara,AKPER HKBP BALIGE,0    ,Kec. Balige,2.3304963,99.067163,2012-01-03T00:00:00Z,2012-01-03T00:00:00Z,01/E/O/2012,Baik,-
uGRRMPpoxptK4iHEaO2oTIZa2zXUU8y_EMY8zJldYE1t04Yv-6fGLJNNCNJ0vM2sdtlarw==,Kota Medan,Prov. Sumatera Utara,Baik,STKIP AMAL BAKTI06,Aktif,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Amal Bakti,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI I,013205  ,pupabsumut@yahoo.co.id,061-80080917,-,-,-,STKIP AMAL BAKTI06,-,Tidak Diisi,0.0,0.0,2019-08-06T00:00:00Z,2019-08-06T00:00:00Z,677/KPT/I/2019,Baik,-
RDzionHJGQWd9E1lUgCWqx8maWf1drih1NEiESmY7vvyXg7MHDqSYqziQu5lL2kFg1FPtw==,Kab. Karawang,Prov. Jawa Barat,Baik,Poltek TMKM,Aktif,Politeknik Tri Mitra Karya Mandiri,Swasta,4,3.000.000 - 3.840.000,Perguruan Tinggi Swasta,LLDIKTI IV,045012  ,politeknik.tmkm@tmkm.ac.id,02648331158,02648331158,www.poltek.tmkm.ac.id,Jalan Bypass Jomin No 69 Desa Jomin Barat Kec Kotabaru,Poltek TMKM,41373,Tidak Diisi,0.0,0.0,1999-12-05T00:00:00Z,2001-09-26T00:00:00Z,174DO2001,Baik,-
4KwR_oyht__gcARD5eP_LxUUN95NcgnUC1g3-Tnv0JOe5Zuy0ssjFAOLVPwRLdOl7qeK9Q==,Kota Makassar,Prov. Sulawesi Selatan,-,AKBID PELAMONIA,Alih Bentuk,Akademi Kebidanan Pelamonia Kesdam VIIWirabuana,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IX,094127  ,akbidpelamonia@ymail.com,0411-857836,0411-857836, www.akbidpelamonia.ac.id,JLN. GARUDA NO. 3AD MAKASSAR,AKBID PELAMONIA,90125,Kec. Mariso,-5.150428,119.41194,2008-12-31T00:00:00Z,2008-12-31T00:00:00Z,264DO2008,-,-
mj1j0Zc-Nawjuk6xfZrcy43oDDcrCet7p_Zs2ICKOH68DekpxFyl6MSEnbMmh20J1_s06w==,Kota Balikpapan,Prov. Kalimantan Timur,-,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Bakti Indonesia Balikpapan,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI XI,113104  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2025-08-25T00:00:00Z,2025-08-25T00:00:00Z,728/B/O/2025,-,-
yc6FGJFCy6_eFvxMUWTYnDj08mYXGWMRjuI0bzwczRB4sO8ax9vMIFOfXAAFi8KRvoHyNg==,Kota Cirebon,Prov. Jawa Barat,Baik,Stikes-ADC,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Ahmad Dahlan Cirebon,Swasta,2,11.350.000 - 11.350.000,Perguruan Tinggi Swasta,LLDIKTI IV,043372  ,stikes.adc@gmail.com,0231201942,0231201942,https://stikes-adc.ac.id,-,Stikes-ADC,-,Tidak Diisi,-6.7119787,108.5426936,2020-10-06T00:00:00Z,2020-10-06T00:00:00Z,932/M/2020,Baik,-
prQMhp1S9K_VCYZM3E9hIr253-TJw-cfwzJV3dy79kYIxEtxC71u6LRjEhz-F2rD_VMlAg==,Kab. Sidoarjo,Prov. Jawa Timur,Baik Sekali,UMAHA,Aktif,Universitas Maarif Hasyim Latif,Swasta,19,200.000 - 19.510.000,Perguruan Tinggi Swasta,LLDIKTI VII,071086  ,info@umaha.ac.id, 0317885205, 0317885205,https://www.umaha.ac.id," Jl. Ngelom Megare No.30, Ngelom, Taman",UMAHA,     ,Tidak Diisi,-7.349572,112.68893,2014-10-17T00:00:00Z,2014-10-17T00:00:00Z,607/E/O/2014,Baik Sekali,-
BIlkC2YYACxRPc_x_3rMTALdSU7s-KMKuQigE8uqkjho_WjGe2p7YrhoRMMBodW3Gb0kiw==,Kota Bogor,Prov. Jawa Barat,-,STIE Triguna Bogor,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Triguna,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI IV,043075  ,sekretariat@triguna.ac.id,(0251)8333303,(0251)8333683,www.triguna.ac.id,Jalan Siliwangi No 97 ,STIE Triguna Bogor,16142,Tidak Diisi,0.0,0.0,1994-04-16T00:00:00Z,1995-05-16T00:00:00Z,089DO1995,-,-
dEDCb4VZa1x8o39NwXKBmPcH9gLiAgfLxx8pYYTfaMTHBm3H1RmieW_w5iv_VPcWqkWLaw==,Kota Samarinda,Prov. Kalimantan Timur,Baik,-,Aktif,Sekolah Tinggi Ilmu Ekonomi Nasional Samarinda,Swasta,3,1.500.000 - 3.000.000,Perguruan Tinggi Swasta,LLDIKTI XI,113032  , stienascolorado@gmail.com,0541-743607,0541-736125, www.stienascolorado.com,Jalan W R Soepratman No 10 ,-,75121,Kec. Samarinda Ulu,-0.4995169,117.1431548,1998-04-03T00:00:00Z,1998-04-03T00:00:00Z,79DIKTIKEP1998,Baik,-
oye1lx0ZgGXV6mA6OCq20Us33eCq4OGCevSXrrm-T5ilYL-9xoU0O0WpkqzFrVbaa73tYA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,ISTEK Widuri,Aktif,Institut Sosial dan Teknologi Widuri,Swasta,5,2.750.000 - 6.400.000,Perguruan Tinggi Swasta,LLDIKTI III,032038  ,rektorat@istekwiduri.ac.id,-,-,www.istekwiduri.ac.id,-,ISTEK Widuri,-,Tidak Diisi,0.0,0.0,2025-02-25T00:00:00Z,2025-02-25T00:00:00Z,89/B/O/2025,-,-
t5d7tfTlm0r_3N_rzGvLoL1U-XYYCObksBYPy8rOTs6yrQ_ekbFBMo2ClN0U7vi9GTrTUw==,Kab. Gowa,Prov. Sulawesi Selatan,Baik,UPA,Aktif,Universitas Patria Artha,Swasta,11,-,Perguruan Tinggi Swasta,LLDIKTI IX,091047  ,upa@patria-artha.ac.id,0411-8225111,0411-8225112,www.patria-artha.ac.id,"Jl. Tun Abdul Razak (Hertasning Baru, Poros Makassar-Gowa",UPA,92113,Tidak Diisi,-5.188237,119.476459,2009-07-21T00:00:00Z,2009-07-21T00:00:00Z,106DO2009,Baik,-
hrw8Hsd0K9ZX5lQpz8BtcSWgwGqy0YZXhGI0XMdc33BqLtUD7xCMnxCDK5JLIyoorOfVvQ==,Kab. Aceh Tamiang,Prov. Aceh,-,-,Tutup,Akademi Kebidanan Medika Anugerah Tasya,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XIII,134049  ,-,-,-,-, Aceh Tamiang Kuala Simpang,-,0    ,Tidak Diisi,0.0,0.0,2013-03-18T00:00:00Z,2021-04-26T00:00:00Z,085/D/OT/2021,-,-
_BVEUeq3krJKVCu2GMCKph5mtk7i_ueXxEu2Qx0zfqsgAxVHCIh4M00v2bdRsKEhZwCtOg==,Kab. Lombok Timur,Prov. Nusa Tenggara Barat,Baik,ITL,Aktif,Institut Teknologi Lombok,Swasta,3,3.920.000 - 3.920.000,Perguruan Tinggi Swasta,LLDIKTI VIII,082021  ,admin@lit.ac.id,0878-4818-2767,0,https://lit.ac.id/,-,ITL,-,Tidak Diisi,-8.554019,116.4885181,2022-03-07T00:00:00Z,2022-03-07T00:00:00Z,117/E/O/2022,Baik,-
